,Unnamed: 0,power,base,Should Run,QPDS
0,0,2,2,False,0.0
0,0,2,3,False,0.0
0,0,2,4,False,0.0
0,0,2,5,False,0.0
0,0,2,6,False,0.0
0,0,2,7,False,0.0
0,0,2,8,False,0.0
0,0,2,9,False,0.0
0,0,2,10,False,0.0
0,0,2,11,False,0.0
0,0,2,12,False,0.0
0,0,2,13,False,0.0
0,0,2,14,False,0.0
0,0,2,15,False,0.0
0,0,2,16,False,0.0
0,0,2,17,False,0.0
0,0,2,18,False,0.0
0,0,2,19,False,0.0
0,0,2,20,True,98.3946015187664
0,0,2,21,False,0.0
0,0,2,22,True,92.60954244939072
0,0,2,23,False,0.0
0,0,2,24,False,0.0
0,0,2,25,False,0.0
0,0,2,26,False,0.0
0,0,2,27,False,0.0
0,0,2,28,False,0.0
0,0,2,29,False,0.0
0,0,2,30,False,0.0
0,0,2,31,False,0.0
0,0,2,32,False,0.0
0,0,2,33,False,0.0
0,0,2,34,False,0.0
0,0,2,35,False,0.0
0,0,2,36,False,0.0
0,0,2,37,False,0.0
0,0,2,38,False,0.0
0,0,2,39,False,0.0
0,0,2,40,False,0.0
0,0,2,41,False,0.0
0,0,2,42,False,0.0
0,0,2,43,False,0.0
0,0,2,44,False,0.0
0,0,2,45,False,0.0
0,0,2,46,False,0.0
0,0,2,47,False,0.0
0,0,2,48,False,0.0
0,0,2,49,False,0.0
0,0,2,50,False,0.0
0,0,3,2,False,0.0
0,0,3,3,False,0.0
0,0,3,4,False,0.0
0,0,3,5,False,0.0
0,0,3,6,False,0.0
0,0,3,7,True,98.77535235118536
0,0,3,8,False,0.0
0,0,3,9,False,0.0
0,0,3,10,True,97.80990666818606
0,0,3,11,False,0.0
0,0,3,12,False,0.0
0,0,3,13,False,0.0
0,0,3,14,False,0.0
0,0,3,15,False,0.0
0,0,3,16,False,0.0
0,0,3,17,False,0.0
0,0,3,18,False,0.0
0,0,3,19,False,0.0
0,0,3,20,False,0.0
0,0,3,21,False,0.0
0,0,3,22,False,0.0
0,0,3,23,False,0.0
0,0,3,24,False,0.0
0,0,3,25,True,94.97125516143107
0,0,3,26,False,0.0
0,0,3,27,False,0.0
0,0,3,28,False,0.0
0,0,3,29,False,0.0
0,0,3,30,False,0.0
0,0,3,31,False,0.0
0,0,3,32,False,0.0
0,0,3,33,False,0.0
0,0,3,34,False,0.0
0,0,3,35,False,0.0
0,0,3,36,True,94.46297215418656
0,0,3,37,False,0.0
0,0,3,38,False,0.0
0,0,3,39,False,0.0
0,0,3,40,False,0.0
0,0,3,41,False,0.0
0,0,3,42,False,0.0
0,0,3,43,False,0.0
0,0,3,44,False,0.0
0,0,3,45,False,0.0
0,0,3,46,True,85.18567677442388
0,0,3,47,False,0.0
0,0,3,48,False,0.0
0,0,3,49,False,0.0
0,0,3,50,False,0.0
